usuario_id,fecha,variante,dispositivo,gasto_previo_30d,convirtio,monto_compra
U102242,2026-08-19,A,iOS,253.36,1,87.01
U102243,2026-08-17,B,Desktop,233.2,0,
U102244,2026-08-15,A,Desktop,83.39,1,333.43
U102245,2026-08-18,A,Desktop,94.27,0,
U102246,2026-08-13,B,iOS,194.92,0,
U102247,2026-08-22,B,Android,128.82,0,
U102248,2026-08-05,B,Android,63.89,0,
U102249,2026-08-07,A,iOS,46.19,0,
U102250,2026-08-23,B,Desktop,38.99,0,
U102251,2026-08-16,A,Android,122.15,0,
U102252,2026-08-18,A,Android,237.45,1,67.65
U102253,2026-08-23,A,Desktop,152.28,0,
U102254,2026-08-14,A,Android,253.97,0,
U102255,2026-08-04,A,Android,86.4,0,
U102256,2026-08-05,A,Desktop,70.19,0,
U102257,2026-08-22,A,Android,47.73,0,
U102258,2026-08-17,B,Desktop,47.83,0,
U102259,2026-08-13,A,Android,29.56,0,
U102260,2026-08-17,B,Desktop,50.05,0,
U102261,2026-08-22,A,Android,85.98,0,
U102262,2026-08-21,A,iOS,52.71,0,
U102263,2026-08-12,B,Android,90.55,1,104.34
U102264,2026-08-12,B,Desktop,131.33,0,
U102265,2026-08-23,B,Android,210.39,1,116.65
U102266,2026-08-05,B,Android,130.9,0,
U102267,2026-08-20,A,Desktop,56.54,0,
U102268,2026-08-04,A,Android,55.44,0,
U102269,2026-08-22,A,Android,289.59,0,
U102270,2026-08-15,A,Android,142.07,0,
U102271,2026-08-21,A,Desktop,269.06,0,
U102272,2026-08-03,A,Android,197.8,0,
U102273,2026-08-09,A,Desktop,138.46,0,
U102274,2026-08-22,B,Android,115.97,0,
U102275,2026-08-08,B,Android,145.29,0,
U102276,2026-08-23,A,Desktop,48.43,0,
U102277,2026-08-17,A,Android,169.93,0,
U102278,2026-08-17,B,Android,55.52,0,
U102279,2026-08-03,A,iOS,83.45,0,
U102280,2026-08-08,A,Android,98.19,0,
U102281,2026-08-05,B,Android,65.13,0,
U102282,2026-08-10,B,iOS,45.4,1,66.05
U102283,2026-08-09,A,iOS,99.79,0,
U102284,2026-08-16,A,Android,106.68,0,
U102285,2026-08-14,B,Android,272.71,0,
U102286,2026-08-20,B,Android,114.87,0,
U102287,2026-08-12,A,Desktop,189.33,0,
U102288,2026-08-19,A,Desktop,53.74,0,
U102289,2026-08-22,A,Android,44.38,0,
U102290,2026-08-06,B,Desktop,183.09,0,
U102291,2026-08-16,A,iOS,111.33,0,
U102292,2026-08-23,B,Desktop,40.95,0,
U102293,2026-08-09,A,iOS,300.31,0,
U102294,2026-08-20,B,Desktop,116.36,0,
U102295,2026-08-03,B,Desktop,30.67,0,
U102296,2026-08-03,B,Android,46.14,0,
U102297,2026-08-03,A,Android,69.2,1,181.81
U102298,2026-08-09,B,Android,29.68,0,
U102299,2026-08-15,B,Desktop,93.16,0,
U102300,2026-08-18,A,Android,123.75,0,
U102301,2026-08-18,B,iOS,98.68,0,
U102302,2026-08-19,A,Desktop,61.49,0,
U102303,2026-08-18,B,Android,96.93,0,
U102304,2026-08-20,B,Android,119.98,0,
U102305,2026-08-23,B,Desktop,47.92,0,
U102306,2026-08-16,B,Android,69.71,0,
U102307,2026-08-09,A,iOS,45.92,0,
U102308,2026-08-23,A,Android,270.45,0,
U102309,2026-08-07,A,Desktop,176.14,0,
U102310,2026-08-06,A,Desktop,214.34,0,
U102311,2026-08-08,A,Desktop,58.47,0,
U102312,2026-08-17,A,Desktop,35.08,0,
U102313,2026-08-16,B,Android,223.1,0,
U102314,2026-08-05,B,iOS,46.27,0,
U102315,2026-08-20,B,Android,318.11,0,
U102316,2026-08-15,B,Desktop,219.93,0,
U102317,2026-08-20,B,iOS,67.65,0,
U102318,2026-08-06,B,Android,31.23,0,
U102319,2026-08-18,B,Android,46.71,0,
U102320,2026-08-11,A,Android,44.08,0,
U102321,2026-08-11,A,Android,52.61,0,
U102322,2026-08-10,A,Desktop,61.07,0,
U102323,2026-08-22,A,Android,96.42,0,
U102324,2026-08-04,A,iOS,123.4,0,
U102325,2026-08-12,A,iOS,106.16,1,108.94
U102326,2026-08-19,B,Desktop,84.66,0,
U102327,2026-08-08,A,Desktop,566.04,0,
U102328,2026-08-12,A,Desktop,51.14,0,
U102329,2026-08-07,A,Android,62.0,0,
U102330,2026-08-23,A,Android,35.82,0,
U102331,2026-08-04,B,Android,160.6,0,
U102332,2026-08-19,A,Desktop,421.73,0,
U102333,2026-08-07,A,Android,187.01,0,
U102334,2026-08-12,A,iOS,105.45,1,73.6
U102335,2026-08-13,A,Android,429.02,0,
U102336,2026-08-22,B,Desktop,61.93,0,
U102337,2026-08-08,B,Android,355.43,0,
U102338,2026-08-18,B,Desktop,120.9,0,
U102339,2026-08-23,B,Android,23.79,0,
U102340,2026-08-06,A,Android,295.59,0,
U102341,2026-08-07,A,Android,67.37,0,
U102342,2026-08-10,B,Android,134.62,1,88.56
U102343,2026-08-08,B,Android,63.37,0,
U102344,2026-08-12,A,Android,43.87,0,
U102345,2026-08-07,A,Android,156.56,0,
U102346,2026-08-08,A,Android,113.73,0,
U102347,2026-08-05,A,Desktop,99.53,0,
U102348,2026-08-22,A,iOS,55.36,0,
U102349,2026-08-12,A,Desktop,249.5,0,
U102350,2026-08-16,B,Desktop,51.8,0,
U102351,2026-08-15,B,Android,39.18,0,
U102352,2026-08-13,B,Android,132.21,0,
U102353,2026-08-08,A,Android,59.22,1,85.66
U102354,2026-08-13,B,Android,278.78,0,
U102355,2026-08-19,A,Android,296.4,0,
U102356,2026-08-06,B,Android,105.61,0,
U102357,2026-08-21,B,Desktop,113.89,1,150.4
U102358,2026-08-11,A,iOS,33.82,0,
U102359,2026-08-03,A,Android,132.32,0,
U102360,2026-08-21,A,Android,189.75,0,
U102361,2026-08-23,A,Android,112.07,0,
U102362,2026-08-10,A,Android,119.88,0,
U102363,2026-08-03,B,Android,84.56,0,
U102364,2026-08-06,B,Desktop,52.24,0,
U102365,2026-08-17,A,Android,90.79,0,
U102366,2026-08-21,A,Android,88.32,0,
U102367,2026-08-03,B,Desktop,162.55,1,90.63
U102368,2026-08-05,B,iOS,40.09,0,
U102369,2026-08-14,B,Desktop,159.54,0,
U102370,2026-08-04,B,Android,74.42,0,
U102371,2026-08-03,B,iOS,78.16,0,
U102372,2026-08-14,A,Android,78.18,0,
U102373,2026-08-07,B,Android,64.63,1,55.28
U102374,2026-08-18,B,Android,134.35,0,
U102375,2026-08-20,B,Android,186.81,0,
U102376,2026-08-11,B,Desktop,64.66,1,155.65
U102377,2026-08-07,A,Android,93.85,0,
U102378,2026-08-06,B,iOS,73.36,1,171.8
U102379,2026-08-04,B,iOS,157.85,0,
U102380,2026-08-15,B,Android,38.49,0,
U102381,2026-08-04,B,Android,259.05,0,
U102382,2026-08-13,B,Android,215.5,1,116.49
U102383,2026-08-13,A,Android,70.25,0,
U102384,2026-08-19,B,Android,78.32,1,187.07
U102385,2026-08-07,B,Desktop,91.35,0,
U102386,2026-08-08,A,Android,123.58,0,
U102387,2026-08-18,B,Desktop,55.96,0,
U102388,2026-08-07,B,Desktop,176.26,0,
U102389,2026-08-10,B,Android,159.77,1,67.65
U102390,2026-08-10,A,iOS,115.02,0,
U102391,2026-08-16,B,Desktop,45.71,0,
U102392,2026-08-19,A,Android,104.79,0,
U102393,2026-08-18,B,Android,80.86,1,155.16
U102394,2026-08-19,B,Android,163.24,0,
U102395,2026-08-11,A,Desktop,109.56,0,
U102396,2026-08-23,B,iOS,117.84,0,
U102397,2026-08-21,B,Android,132.53,1,99.04
U102398,2026-08-22,B,Desktop,67.52,0,
U102399,2026-08-12,B,iOS,92.8,0,
U102400,2026-08-14,A,Android,67.24,0,
U102401,2026-08-13,B,Android,47.27,0,
U102402,2026-08-13,A,Desktop,30.4,0,
U102403,2026-08-23,B,Desktop,53.11,0,
U102404,2026-08-03,A,Android,58.88,0,
U102405,2026-08-20,A,Desktop,80.98,0,
U102406,2026-08-23,B,Android,58.33,0,
U102407,2026-08-14,A,Desktop,314.68,0,
U102408,2026-08-16,A,Android,93.48,0,
U102409,2026-08-05,B,Desktop,70.81,1,55.54
U102410,2026-08-15,A,Android,87.39,0,
U102411,2026-08-12,A,iOS,75.32,0,
U102412,2026-08-15,A,Android,180.31,0,
U102413,2026-08-03,A,Android,251.7,1,188.74
U102414,2026-08-15,B,Desktop,94.59,0,
U102415,2026-08-03,A,iOS,219.29,0,
U102416,2026-08-13,B,Android,33.99,0,
U102417,2026-08-04,A,Android,149.68,0,
U102418,2026-08-04,A,iOS,175.13,1,154.67
U102419,2026-08-10,B,Android,76.43,0,
U102420,2026-08-23,A,Android,66.16,0,
U102421,2026-08-03,B,iOS,143.01,0,
U102422,2026-08-08,A,Android,113.49,1,258.92
U102423,2026-08-18,B,Android,113.14,0,
U102424,2026-08-09,A,Android,60.13,0,
U102425,2026-08-08,B,Android,92.19,0,
U102426,2026-08-23,A,Android,58.03,0,
U102427,2026-08-04,A,Android,148.53,0,
U102428,2026-08-12,B,Android,46.29,0,
U102429,2026-08-17,A,Desktop,59.71,0,
U102430,2026-08-09,B,Android,110.18,0,
U102431,2026-08-17,A,Desktop,67.14,0,
U102432,2026-08-09,A,Android,69.68,1,119.02
U102433,2026-08-05,A,Android,54.88,1,417.83
U102434,2026-08-23,B,Android,82.74,0,
U102435,2026-08-05,B,Android,126.08,0,
U102436,2026-08-18,A,Desktop,382.97,0,
U102437,2026-08-05,B,Android,69.62,0,
U102438,2026-08-03,B,Desktop,155.23,0,
U102439,2026-08-21,A,Android,69.45,0,
U102440,2026-08-19,B,iOS,101.24,0,
U102441,2026-08-09,A,Desktop,222.87,1,75.61
U102442,2026-08-08,A,Android,74.54,0,
U102443,2026-08-16,A,iOS,102.84,1,339.14
U102444,2026-08-15,A,Desktop,58.78,0,
U102445,2026-08-18,A,Desktop,145.2,0,
U102446,2026-08-14,B,Android,221.44,0,
U102447,2026-08-16,A,Desktop,95.72,0,
U102448,2026-08-03,A,Android,183.42,0,
U102449,2026-08-04,B,Android,99.62,0,
U102450,2026-08-14,A,Desktop,125.92,0,
U102451,2026-08-14,B,Desktop,312.76,0,
U102452,2026-08-21,B,iOS,218.93,0,
U102453,2026-08-23,B,Desktop,92.7,0,
U102454,2026-08-14,B,iOS,79.07,1,124.28
U102455,2026-08-04,A,Android,392.04,0,
U102456,2026-08-15,A,Android,108.61,0,
U102457,2026-08-03,B,Android,83.24,0,
U102458,2026-08-10,B,Android,202.59,0,
U102459,2026-08-20,A,Desktop,101.72,0,
U102460,2026-08-12,A,Desktop,158.33,1,196.96
U102461,2026-08-16,B,Android,109.57,0,
U102462,2026-08-17,B,Android,39.98,0,
U102463,2026-08-15,A,Desktop,49.77,0,
U102464,2026-08-13,B,iOS,27.02,0,
U102465,2026-08-11,B,Android,99.76,0,
U102466,2026-08-23,B,Android,78.57,0,
U102467,2026-08-10,B,Desktop,142.51,0,
U102468,2026-08-19,B,Desktop,23.26,0,
U102469,2026-08-22,A,Desktop,111.44,0,
U102470,2026-08-10,B,iOS,61.1,0,
U102471,2026-08-15,B,iOS,191.7,0,
U102472,2026-08-17,A,Desktop,49.56,0,
U102473,2026-08-14,A,Android,56.42,0,
U102474,2026-08-13,B,Android,369.68,0,
U102475,2026-08-08,A,Desktop,253.46,0,
U102476,2026-08-15,B,iOS,92.38,1,158.86
U102477,2026-08-11,A,Desktop,53.58,0,
U102478,2026-08-12,B,Desktop,45.01,0,
U102479,2026-08-23,B,Desktop,436.96,0,
U102480,2026-08-18,B,iOS,120.74,0,
U102481,2026-08-09,A,Android,112.37,0,
U102482,2026-08-14,B,iOS,121.62,0,
U102483,2026-08-23,A,iOS,188.7,0,
U102484,2026-08-10,B,Android,85.3,0,
U102485,2026-08-10,A,Desktop,112.98,0,
U102486,2026-08-04,A,Android,233.74,0,
U102487,2026-08-03,B,Android,87.98,1,203.78
U102488,2026-08-19,B,iOS,36.85,0,
U102489,2026-08-22,B,Android,15.58,0,
U102490,2026-08-15,A,Android,76.84,0,
U102491,2026-08-08,B,Android,122.99,0,
U102492,2026-08-19,B,Desktop,83.47,0,
U102493,2026-08-08,A,Android,58.04,0,
U102494,2026-08-17,B,iOS,83.42,0,
U102495,2026-08-19,B,Desktop,32.6,0,
U102496,2026-08-03,B,Android,61.19,0,
U102497,2026-08-19,A,Android,58.75,0,
U102498,2026-08-13,A,Android,39.48,0,
U102499,2026-08-13,A,Android,46.32,0,
U102500,2026-08-10,A,Android,71.64,0,
U102501,2026-08-05,A,Android,124.86,0,
U102502,2026-08-06,A,Android,86.77,0,
U102503,2026-08-07,B,Android,356.08,1,190.29
U102504,2026-08-06,A,Android,288.79,0,
U102505,2026-08-23,B,Android,144.22,0,
U102506,2026-08-12,A,iOS,17.15,0,
U102507,2026-08-06,B,iOS,173.98,0,
U102508,2026-08-21,B,Android,128.91,0,
U102509,2026-08-12,A,Android,135.75,0,
U102510,2026-08-17,A,Desktop,49.44,0,
U102511,2026-08-07,A,Android,115.84,1,88.39
U102512,2026-08-17,A,Android,64.67,0,
U102513,2026-08-20,B,iOS,38.65,0,
U102514,2026-08-03,B,Android,23.17,0,
U102515,2026-08-20,A,iOS,157.03,0,
U102516,2026-08-11,B,Desktop,83.58,0,
U102517,2026-08-17,A,Android,69.68,0,
U102518,2026-08-19,A,iOS,80.61,0,
U102519,2026-08-13,B,iOS,85.88,0,
U102520,2026-08-14,B,Android,77.53,0,
U102521,2026-08-04,B,iOS,140.09,0,
U102522,2026-08-15,B,Android,36.04,0,
U102523,2026-08-05,B,Android,143.24,0,
U102524,2026-08-12,A,iOS,136.4,0,
U102525,2026-08-04,B,Android,91.83,0,
U102526,2026-08-10,B,Android,68.49,0,
U102527,2026-08-19,A,Android,105.34,0,
U102528,2026-08-22,A,Desktop,100.79,1,62.94
U102529,2026-08-23,A,Android,228.32,0,
U102530,2026-08-13,A,iOS,103.06,0,
U102531,2026-08-19,A,Android,90.05,0,
U102532,2026-08-19,B,Android,303.41,0,
U102533,2026-08-16,A,Android,47.04,0,
U102534,2026-08-18,A,Desktop,206.83,0,
U102535,2026-08-08,B,Android,45.97,0,
U102536,2026-08-05,B,Android,62.98,0,
U102537,2026-08-19,A,Android,106.09,0,
U102538,2026-08-18,B,Android,54.98,0,
U102539,2026-08-05,A,Android,103.8,0,
U102540,2026-08-03,A,Android,262.02,0,
U102541,2026-08-17,A,iOS,44.84,0,
U102542,2026-08-08,B,Android,250.39,0,
U102543,2026-08-04,B,iOS,175.85,0,
U102544,2026-08-22,A,Desktop,50.14,0,
U102545,2026-08-23,B,Desktop,61.05,0,
U102546,2026-08-18,A,Desktop,167.57,0,
U102547,2026-08-10,A,Android,134.48,0,
U102548,2026-08-05,A,Desktop,125.5,0,
U102549,2026-08-16,B,Desktop,287.28,1,116.86
U102550,2026-08-16,B,iOS,261.59,0,
U102551,2026-08-16,B,Android,134.55,0,
U102552,2026-08-18,A,Android,188.18,0,
U102553,2026-08-13,B,iOS,223.24,0,
U102554,2026-08-13,A,Android,519.6,0,
U102555,2026-08-11,A,Android,48.68,0,
U102556,2026-08-20,B,Android,46.8,0,
U102557,2026-08-06,B,Desktop,64.28,0,
U102558,2026-08-07,A,Desktop,193.87,0,
U102559,2026-08-13,B,Desktop,46.14,0,
U102560,2026-08-05,B,Android,274.77,0,
U102561,2026-08-13,B,iOS,38.07,0,
U102562,2026-08-11,B,Android,15.07,0,
U102563,2026-08-15,B,Android,223.97,0,
U102564,2026-08-22,B,Android,227.94,0,
U102565,2026-08-18,B,Android,87.98,0,
U102566,2026-08-08,B,iOS,84.25,0,
U102567,2026-08-16,B,Android,97.2,0,
U102568,2026-08-22,B,Android,20.58,1,80.73
U102569,2026-08-12,B,Android,73.82,0,
U102570,2026-08-06,A,Android,88.59,0,
U102571,2026-08-22,B,iOS,97.89,0,
U102572,2026-08-16,A,Desktop,141.52,0,
U102573,2026-08-06,A,Desktop,175.56,0,
U102574,2026-08-20,A,Android,107.52,0,
U102575,2026-08-22,B,Desktop,41.52,0,
U102576,2026-08-15,A,Desktop,210.44,1,110.03
U102577,2026-08-14,A,Android,174.98,0,
U102578,2026-08-21,B,Desktop,58.95,0,
U102579,2026-08-21,B,Android,115.13,0,
U102580,2026-08-10,A,Desktop,84.53,0,
U102581,2026-08-20,B,Android,235.96,0,
U102582,2026-08-08,B,Desktop,72.11,0,
U102583,2026-08-18,A,Android,176.3,0,
U102584,2026-08-20,B,Android,195.77,0,
U102585,2026-08-17,B,iOS,147.96,0,
U102586,2026-08-14,A,Desktop,129.03,1,112.09
U102587,2026-08-14,B,iOS,104.58,0,
U102588,2026-08-18,B,Android,115.62,0,
U102589,2026-08-19,B,Desktop,39.42,1,241.34
U102590,2026-08-18,B,Android,25.02,0,
U102591,2026-08-21,A,Android,79.68,0,
U102592,2026-08-17,B,Android,65.62,0,
U102593,2026-08-07,A,Android,33.37,0,
U102594,2026-08-08,B,iOS,91.49,0,
U102595,2026-08-16,B,Android,69.23,0,
U102596,2026-08-22,A,Android,110.86,0,
U102597,2026-08-20,A,Android,105.04,0,
U102598,2026-08-19,A,iOS,32.98,0,
U102599,2026-08-03,A,Android,274.03,0,
U102600,2026-08-07,A,Android,30.82,0,
U102601,2026-08-19,B,iOS,158.87,1,389.35
U102602,2026-08-21,B,Desktop,62.72,0,
U102603,2026-08-03,B,Desktop,46.54,0,
U102604,2026-08-18,B,Android,23.56,0,
U102605,2026-08-07,A,Desktop,295.2,0,
U102606,2026-08-16,B,Android,35.66,0,
U102607,2026-08-14,B,Desktop,283.84,0,
U102608,2026-08-07,A,Android,109.06,0,
U102609,2026-08-22,A,Android,107.12,0,
U102610,2026-08-16,B,Android,185.02,0,
U102611,2026-08-15,B,Desktop,89.56,0,
U102612,2026-08-18,A,Android,95.22,1,132.97
U102613,2026-08-17,B,Android,55.23,0,
U102614,2026-08-06,A,Android,263.88,0,
U102615,2026-08-20,A,Desktop,80.29,0,
U102616,2026-08-10,B,Desktop,71.63,0,
U102617,2026-08-11,A,Desktop,78.98,0,
U102618,2026-08-07,A,Android,50.52,0,
U102619,2026-08-08,B,Android,91.78,0,
U102620,2026-08-09,B,Android,178.02,0,
U102621,2026-08-19,A,Desktop,106.16,0,
U102622,2026-08-09,B,iOS,17.95,0,
U102623,2026-08-09,A,iOS,164.13,0,
U102624,2026-08-05,B,Android,186.77,0,
U102625,2026-08-09,A,Android,97.02,0,
U102626,2026-08-20,B,Desktop,116.61,0,
U102627,2026-08-12,B,Android,54.71,0,
U102628,2026-08-17,A,Android,51.91,0,
U102629,2026-08-05,B,iOS,43.13,0,
U102630,2026-08-09,B,Android,52.2,0,
U102631,2026-08-12,A,Android,267.35,0,
U102632,2026-08-06,B,Desktop,33.6,0,
U102633,2026-08-14,B,Android,318.97,0,
U102634,2026-08-13,B,iOS,70.42,0,
U102635,2026-08-18,B,Desktop,292.2,0,
U102636,2026-08-18,B,Android,55.39,0,
U102637,2026-08-15,B,iOS,45.13,0,
U102638,2026-08-10,B,Android,61.6,0,
U102639,2026-08-06,B,Desktop,170.01,0,
U102640,2026-08-20,B,Android,135.34,0,
U102641,2026-08-16,B,Android,78.78,0,
U102642,2026-08-09,B,Desktop,64.57,0,
U102643,2026-08-23,A,Android,18.79,0,
U102644,2026-08-09,B,Android,45.84,0,
U102645,2026-08-14,A,Android,76.92,0,
U102646,2026-08-19,B,Desktop,56.84,0,
U102647,2026-08-14,A,Android,298.12,0,
U102648,2026-08-17,B,iOS,226.69,0,
U102649,2026-08-17,B,Android,42.41,0,
U102650,2026-08-16,A,Desktop,18.8,0,
U102651,2026-08-10,B,Desktop,54.84,0,
U102652,2026-08-05,B,Android,34.62,0,
U102653,2026-08-20,A,Desktop,130.96,0,
U102654,2026-08-05,A,Android,119.1,1,93.23
U102655,2026-08-23,A,Desktop,33.59,0,
U102656,2026-08-11,A,Desktop,68.2,0,
U102657,2026-08-20,B,iOS,40.66,1,215.6
U102658,2026-08-11,A,Android,63.46,0,
U102659,2026-08-13,B,Android,142.62,0,
U102660,2026-08-11,A,Android,386.92,0,
U102661,2026-08-17,B,iOS,217.76,0,
U102662,2026-08-22,A,Android,323.24,0,
U102663,2026-08-10,A,Desktop,87.24,1,67.55
U102664,2026-08-18,A,Android,82.87,0,
U102665,2026-08-23,B,Android,100.36,0,
U102666,2026-08-04,A,Android,148.19,0,
U102667,2026-08-18,B,Desktop,73.73,1,91.94
U102668,2026-08-08,B,iOS,157.47,0,
U102669,2026-08-06,A,Desktop,76.38,0,
U102670,2026-08-09,B,Android,96.12,0,
U102671,2026-08-15,B,Android,76.83,1,223.11
U102672,2026-08-14,A,Desktop,158.51,1,268.88
U102673,2026-08-03,A,Desktop,70.84,0,
U102674,2026-08-16,A,Android,17.47,0,
U102675,2026-08-23,B,Android,211.33,0,
U102676,2026-08-04,A,Android,386.75,0,
U102677,2026-08-12,B,Desktop,112.53,0,
U102678,2026-08-11,B,Desktop,76.87,0,
U102679,2026-08-09,A,Android,58.35,0,
U102680,2026-08-15,B,Android,58.52,0,
U102681,2026-08-18,B,Desktop,109.95,0,
U102682,2026-08-15,A,iOS,51.06,0,
U102683,2026-08-12,B,iOS,16.92,0,
U102684,2026-08-06,B,Android,52.0,1,198.83
U102685,2026-08-06,B,iOS,213.39,0,
U102686,2026-08-12,A,iOS,73.03,0,
U102687,2026-08-05,B,iOS,65.01,0,
U102688,2026-08-20,B,Desktop,81.44,0,
U102689,2026-08-10,A,Android,60.66,0,
U102690,2026-08-07,B,iOS,143.59,0,
U102691,2026-08-12,A,Android,83.93,0,
U102692,2026-08-09,B,Desktop,82.08,0,
U102693,2026-08-05,B,Android,249.4,1,194.1
U102694,2026-08-12,A,Desktop,199.53,0,
U102695,2026-08-17,B,Android,110.47,0,
U102696,2026-08-16,B,Desktop,525.63,0,
U102697,2026-08-14,B,Android,155.49,1,205.27
U102698,2026-08-19,B,Desktop,58.32,0,
U102699,2026-08-19,B,Android,43.44,0,
U102700,2026-08-04,A,Android,173.05,0,
U102701,2026-08-21,A,iOS,133.56,0,
U102702,2026-08-13,B,Desktop,100.46,0,
U102703,2026-08-14,A,Android,69.56,0,
U102704,2026-08-08,A,Desktop,121.41,1,54.44
U102705,2026-08-10,A,Desktop,95.55,0,
U102706,2026-08-23,B,Android,222.35,0,
U102707,2026-08-03,A,Desktop,47.94,0,
U102708,2026-08-09,B,Desktop,68.92,0,
U102709,2026-08-11,B,iOS,11.96,0,
U102710,2026-08-21,A,Android,343.65,0,
U102711,2026-08-05,B,iOS,266.0,0,
U102712,2026-08-07,B,iOS,337.22,0,
U102713,2026-08-22,A,iOS,272.85,0,
U102714,2026-08-19,A,Android,165.38,0,
U102715,2026-08-15,A,Android,23.27,0,
U102716,2026-08-08,A,Desktop,63.95,0,
U102717,2026-08-21,A,Android,1018.98,0,
U102718,2026-08-22,A,Desktop,65.82,0,
U102719,2026-08-13,B,Desktop,159.36,0,
U102720,2026-08-22,A,Android,86.47,0,
U102721,2026-08-12,A,Desktop,194.88,0,
U102722,2026-08-06,A,Desktop,361.74,0,
U102723,2026-08-06,A,Android,34.36,0,
U102724,2026-08-03,B,Desktop,110.19,0,
U102725,2026-08-21,B,Android,46.24,0,
U102726,2026-08-04,A,Android,116.96,0,
U102727,2026-08-08,B,Android,18.97,0,
U102728,2026-08-22,B,Desktop,123.11,0,
U102729,2026-08-04,B,Desktop,49.68,0,
U102730,2026-08-18,A,Android,135.13,0,
U102731,2026-08-23,B,Android,30.45,0,
U102732,2026-08-18,A,Android,95.95,0,
U102733,2026-08-03,B,Android,30.36,0,
U102734,2026-08-03,A,Android,135.67,0,
U102735,2026-08-16,B,Desktop,226.91,0,
U102736,2026-08-06,B,Desktop,83.86,0,
U102737,2026-08-16,B,iOS,44.23,1,83.38
U102738,2026-08-03,B,Android,79.27,0,
U102739,2026-08-15,B,Android,192.39,0,
U102740,2026-08-16,B,Android,57.33,0,
U102741,2026-08-06,A,iOS,261.48,0,
U102742,2026-08-10,B,iOS,81.22,0,
U102743,2026-08-13,B,Android,74.21,0,
U102744,2026-08-18,B,iOS,271.83,0,
U102745,2026-08-12,A,Android,79.48,0,
U102746,2026-08-10,B,Android,55.86,1,123.88
U102747,2026-08-06,A,Desktop,73.26,0,
U102748,2026-08-15,B,Desktop,200.69,0,
U102749,2026-08-11,B,Desktop,48.91,0,
U102750,2026-08-12,A,Desktop,86.39,0,
U102751,2026-08-14,B,Android,141.88,0,
U102752,2026-08-08,A,Android,162.22,0,
U102753,2026-08-04,A,Android,33.6,0,
U102754,2026-08-17,A,Android,59.51,0,
U102755,2026-08-04,A,Android,173.2,0,
U102756,2026-08-21,B,Android,47.04,0,
U102757,2026-08-12,B,iOS,18.24,0,
U102758,2026-08-16,A,Desktop,114.87,0,
U102759,2026-08-07,B,Android,43.46,0,
U102760,2026-08-13,B,Android,243.04,0,
U102761,2026-08-22,B,Android,169.27,0,
U102762,2026-08-03,B,Android,72.63,0,
U102763,2026-08-19,A,Android,89.67,0,
U102764,2026-08-10,A,Android,60.6,0,
U102765,2026-08-07,A,Desktop,278.61,0,
U102766,2026-08-11,A,Desktop,145.14,0,
U102767,2026-08-07,A,Desktop,100.23,0,
U102768,2026-08-10,B,iOS,62.4,0,
U102769,2026-08-07,A,Desktop,65.99,0,
U102770,2026-08-15,B,Desktop,95.39,0,
U102771,2026-08-22,A,Desktop,42.25,0,
U102772,2026-08-21,A,iOS,89.45,0,
U102773,2026-08-09,B,Desktop,127.44,0,
U102774,2026-08-11,B,Desktop,59.1,0,
U102775,2026-08-18,B,Android,136.88,0,
U102776,2026-08-09,B,Desktop,210.57,0,
U102777,2026-08-19,A,Android,62.45,0,
U102778,2026-08-22,A,Android,164.4,0,
U102779,2026-08-16,A,Android,136.92,0,
U102780,2026-08-16,A,Desktop,69.16,1,144.27
U102781,2026-08-19,B,Android,99.5,0,
U102782,2026-08-19,B,Desktop,106.08,0,
U102783,2026-08-23,B,Android,43.53,0,
U102784,2026-08-08,B,iOS,135.43,0,
U102785,2026-08-21,A,Desktop,54.14,0,
U102786,2026-08-17,B,iOS,229.43,0,
U102787,2026-08-14,B,Android,84.05,0,
U102788,2026-08-07,A,Android,68.26,0,
U102789,2026-08-06,B,Desktop,85.22,0,
U102790,2026-08-23,B,Android,131.64,0,
U102791,2026-08-09,B,iOS,114.39,0,
U102792,2026-08-16,B,Android,23.15,0,
U102793,2026-08-08,B,Desktop,1335.18,0,
U102794,2026-08-07,B,Android,133.5,0,
U102795,2026-08-08,B,iOS,255.22,0,
U102796,2026-08-18,B,Desktop,135.34,0,
U102797,2026-08-11,A,iOS,45.15,0,
U102798,2026-08-16,B,Android,120.66,0,
U102799,2026-08-13,B,Android,41.94,0,
U102800,2026-08-06,A,Android,81.29,0,
U102801,2026-08-05,B,iOS,72.77,0,
U102802,2026-08-17,A,iOS,139.49,0,
U102803,2026-08-20,B,Android,82.67,0,
U102804,2026-08-11,A,Android,36.61,0,
U102805,2026-08-19,A,Android,60.15,0,
U102806,2026-08-17,A,iOS,164.93,0,
U102807,2026-08-03,B,Android,68.49,0,
U102808,2026-08-22,A,Android,99.89,0,
U102809,2026-08-04,B,Android,128.6,0,
U102810,2026-08-14,B,Desktop,20.05,0,
U102811,2026-08-11,A,Android,78.26,1,102.34
U102812,2026-08-05,B,Android,106.71,0,
U102813,2026-08-18,B,Android,189.07,0,
U102814,2026-08-09,A,Android,108.0,0,
U102815,2026-08-15,B,Android,96.72,0,
U102816,2026-08-16,B,Desktop,21.04,0,
U102817,2026-08-10,A,Android,91.77,0,
U102818,2026-08-15,A,Android,64.72,1,100.58
U102819,2026-08-07,A,Desktop,193.75,0,
U102820,2026-08-18,A,iOS,167.97,0,
U102821,2026-08-23,A,iOS,157.93,0,
