transaccion_id,tipo_operacion,version_api,datacenter,hora,franja,latencia_ms,error,satisfaccion
T504201,Transferencia,v1,Arequipa,23,Normal,405.3,0,4.0
T504202,Pago QR,v1,Arequipa,5,Normal,250.5,0,4.0
T504203,Transferencia,v2,Arequipa,1,Normal,149.7,0,4.0
T504204,Consulta de saldo,v2,Lima,20,Pico,54.9,0,4.0
T504205,Pago QR,v1,Lima,21,Pico,237.9,0,5.0
T504206,Transferencia,v1,Trujillo,6,Normal,306.9,0,4.0
T504207,Recarga celular,v2,Lima,16,Normal,202.4,0,5.0
T504208,Consulta de saldo,v2,Trujillo,20,Pico,115.0,0,4.0
T504209,Pago QR,v1,Arequipa,3,Normal,220.8,0,5.0
T504210,Transferencia,v2,Trujillo,22,Normal,412.0,0,4.0
T504211,Recarga celular,v1,Lima,1,Normal,216.3,1,3.0
T504212,Consulta de saldo,v2,Lima,16,Normal,76.9,0,4.0
T504213,Consulta de saldo,v1,Arequipa,22,Normal,68.5,0,5.0
T504214,Transferencia,v2,Lima,18,Pico,280.8,0,4.0
T504215,Pago de servicios,v1,Lima,14,Normal,429.1,1,3.0
T504216,Pago de servicios,v2,Trujillo,13,Normal,313.3,0,5.0
T504217,Transferencia,v2,Lima,18,Pico,517.0,0,4.0
T504218,Transferencia,v1,Arequipa,17,Normal,230.8,0,4.0
T504219,Transferencia,v1,Lima,0,Normal,486.5,0,2.0
T504220,Pago QR,v1,Trujillo,7,Normal,235.3,0,4.0
T504221,Transferencia,v2,Trujillo,13,Normal,192.4,0,3.0
T504222,Consulta de saldo,v2,Trujillo,8,Pico,129.5,0,4.0
T504223,Pago QR,v2,Lima,17,Normal,203.8,0,4.0
T504224,Recarga celular,v1,Lima,23,Normal,72.5,0,5.0
T504225,Transferencia,v1,Trujillo,2,Normal,273.8,0,3.0
T504226,Pago de servicios,v1,Arequipa,6,Normal,468.7,0,4.0
T504227,Pago de servicios,v1,Trujillo,2,Normal,269.8,0,4.0
T504228,Pago de servicios,v2,Arequipa,2,Normal,397.4,0,
T504229,Pago QR,v2,Arequipa,4,Normal,156.9,0,5.0
T504230,Pago QR,v2,Lima,18,Pico,199.8,0,5.0
T504231,Recarga celular,v1,Lima,1,Normal,89.9,0,5.0
T504232,Recarga celular,v1,Lima,1,Normal,435.8,0,3.0
T504233,Transferencia,v1,Lima,12,Normal,434.1,0,3.0
T504234,Pago QR,v1,Trujillo,16,Normal,229.3,0,5.0
T504235,Pago de servicios,v1,Arequipa,5,Normal,316.6,0,4.0
T504236,Pago de servicios,v1,Arequipa,15,Normal,257.3,0,4.0
T504237,Pago de servicios,v1,Lima,0,Normal,191.7,0,5.0
T504238,Transferencia,v2,Arequipa,19,Pico,611.8,0,3.0
T504239,Pago QR,v2,Lima,3,Normal,116.2,0,4.0
T504240,Transferencia,v1,Lima,6,Normal,185.1,0,4.0
T504241,Recarga celular,v1,Lima,13,Normal,125.4,0,4.0
T504242,Pago QR,v2,Lima,22,Normal,57.1,0,4.0
T504243,Consulta de saldo,v2,Lima,20,Pico,137.5,0,3.0
T504244,Recarga celular,v2,Lima,17,Normal,153.9,0,5.0
T504245,Pago QR,v2,Trujillo,8,Pico,237.9,0,3.0
T504246,Transferencia,v2,Trujillo,20,Pico,616.3,0,3.0
T504247,Consulta de saldo,v1,Lima,16,Normal,102.7,0,5.0
T504248,Pago QR,v2,Lima,5,Normal,119.6,0,5.0
T504249,Pago QR,v2,Trujillo,22,Normal,355.3,0,4.0
T504250,Recarga celular,v2,Trujillo,3,Normal,214.8,0,4.0
T504251,Pago de servicios,v2,Trujillo,23,Normal,314.4,0,4.0
T504252,Pago QR,v2,Arequipa,14,Normal,190.4,0,3.0
T504253,Transferencia,v1,Arequipa,8,Pico,542.8,0,2.0
T504254,Consulta de saldo,v1,Lima,13,Normal,181.2,0,4.0
T504255,Pago QR,v2,Trujillo,6,Normal,419.9,0,3.0
T504256,Recarga celular,v2,Lima,5,Normal,311.5,0,4.0
T504257,Pago QR,v1,Trujillo,10,Pico,246.8,0,5.0
T504258,Pago QR,v1,Lima,16,Normal,74.1,0,4.0
T504259,Recarga celular,v1,Lima,12,Normal,77.3,0,5.0
T504260,Pago QR,v1,Trujillo,9,Pico,260.2,0,5.0
T504261,Pago de servicios,v2,Lima,11,Normal,990.3,0,2.0
T504262,Consulta de saldo,v1,Trujillo,23,Normal,158.7,0,5.0
T504263,Transferencia,v1,Lima,10,Pico,386.8,0,5.0
T504264,Pago de servicios,v2,Lima,9,Pico,376.3,0,5.0
T504265,Transferencia,v1,Lima,3,Normal,278.5,0,4.0
T504266,Pago de servicios,v2,Lima,20,Pico,180.1,0,3.0
T504267,Transferencia,v2,Lima,8,Pico,1058.5,0,2.0
T504268,Consulta de saldo,v2,Arequipa,4,Normal,129.9,0,5.0
T504269,Consulta de saldo,v1,Lima,2,Normal,54.3,0,4.0
T504270,Transferencia,v2,Arequipa,15,Normal,147.9,0,4.0
T504271,Consulta de saldo,v2,Lima,19,Pico,135.2,0,4.0
T504272,Consulta de saldo,v1,Trujillo,8,Pico,115.4,0,4.0
T504273,Recarga celular,v2,Lima,8,Pico,162.3,0,4.0
T504274,Pago QR,v2,Lima,2,Normal,131.6,0,
T504275,Recarga celular,v1,Arequipa,6,Normal,146.0,0,4.0
T504276,Transferencia,v1,Trujillo,2,Normal,255.0,0,3.0
T504277,Consulta de saldo,v2,Arequipa,18,Pico,122.5,0,4.0
T504278,Transferencia,v1,Arequipa,3,Normal,406.1,0,4.0
T504279,Pago QR,v2,Lima,23,Normal,135.2,0,5.0
T504280,Pago QR,v1,Trujillo,7,Normal,283.2,0,3.0
T504281,Transferencia,v1,Trujillo,9,Pico,499.2,0,4.0
T504282,Transferencia,v2,Trujillo,11,Normal,221.9,0,4.0
T504283,Recarga celular,v2,Trujillo,7,Normal,149.7,0,4.0
T504284,Recarga celular,v1,Lima,19,Pico,283.2,0,4.0
T504285,Recarga celular,v1,Arequipa,1,Normal,256.4,0,4.0
T504286,Transferencia,v2,Lima,17,Normal,104.9,0,5.0
T504287,Recarga celular,v2,Lima,6,Normal,89.2,0,
T504288,Consulta de saldo,v1,Trujillo,6,Normal,69.7,0,4.0
T504289,Consulta de saldo,v1,Lima,14,Normal,35.0,0,5.0
T504290,Transferencia,v1,Lima,22,Normal,351.0,0,4.0
T504291,Pago QR,v2,Trujillo,11,Normal,155.2,0,5.0
T504292,Transferencia,v1,Arequipa,19,Pico,129.7,0,
T504293,Transferencia,v2,Lima,18,Pico,174.5,0,5.0
T504294,Transferencia,v1,Arequipa,0,Normal,548.8,0,4.0
T504295,Transferencia,v2,Trujillo,8,Pico,411.8,0,4.0
T504296,Pago QR,v1,Trujillo,20,Pico,150.1,0,5.0
T504297,Consulta de saldo,v1,Trujillo,9,Pico,144.7,0,5.0
T504298,Consulta de saldo,v1,Trujillo,19,Pico,125.2,0,4.0
T504299,Pago de servicios,v1,Arequipa,16,Normal,390.4,0,4.0
T504300,Pago QR,v1,Arequipa,14,Normal,320.5,0,4.0
T504301,Pago QR,v2,Arequipa,10,Pico,372.6,0,5.0
T504302,Consulta de saldo,v2,Lima,0,Normal,134.7,0,4.0
T504303,Transferencia,v2,Lima,23,Normal,324.3,0,3.0
T504304,Transferencia,v1,Lima,0,Normal,69.5,0,5.0
T504305,Transferencia,v2,Trujillo,22,Normal,346.7,0,4.0
T504306,Transferencia,v2,Lima,12,Normal,486.0,0,4.0
T504307,Transferencia,v1,Lima,0,Normal,431.3,1,3.0
T504308,Recarga celular,v2,Arequipa,21,Pico,363.3,0,4.0
T504309,Pago QR,v1,Lima,21,Pico,248.0,0,4.0
T504310,Recarga celular,v2,Lima,17,Normal,206.9,0,4.0
T504311,Recarga celular,v2,Lima,5,Normal,122.2,0,5.0
T504312,Recarga celular,v1,Arequipa,22,Normal,208.5,0,4.0
T504313,Recarga celular,v1,Arequipa,18,Pico,210.6,0,4.0
T504314,Pago de servicios,v2,Lima,0,Normal,188.9,0,4.0
T504315,Consulta de saldo,v1,Lima,22,Normal,41.3,0,3.0
T504316,Recarga celular,v2,Lima,1,Normal,116.6,0,5.0
T504317,Consulta de saldo,v2,Lima,15,Normal,97.7,0,4.0
T504318,Consulta de saldo,v2,Trujillo,10,Pico,63.8,0,5.0
T504319,Recarga celular,v2,Arequipa,15,Normal,156.8,0,4.0
T504320,Pago QR,v2,Lima,11,Normal,114.4,0,4.0
T504321,Recarga celular,v2,Arequipa,16,Normal,129.4,0,5.0
T504322,Transferencia,v1,Trujillo,19,Pico,383.3,0,3.0
T504323,Pago QR,v1,Arequipa,1,Normal,132.2,0,5.0
T504324,Transferencia,v1,Trujillo,11,Normal,319.2,0,4.0
T504325,Consulta de saldo,v2,Lima,4,Normal,114.5,0,5.0
T504326,Transferencia,v1,Lima,14,Normal,141.8,0,4.0
T504327,Transferencia,v1,Arequipa,14,Normal,370.5,0,5.0
T504328,Pago de servicios,v2,Arequipa,13,Normal,259.2,0,
T504329,Pago de servicios,v1,Lima,0,Normal,382.3,0,4.0
T504330,Pago de servicios,v1,Arequipa,0,Normal,243.0,0,3.0
T504331,Pago de servicios,v1,Trujillo,11,Normal,373.6,0,4.0
T504332,Pago de servicios,v1,Trujillo,7,Normal,1021.4,0,3.0
T504333,Pago QR,v2,Lima,12,Normal,220.1,0,5.0
T504334,Transferencia,v2,Arequipa,21,Pico,380.2,0,5.0
T504335,Transferencia,v2,Trujillo,11,Normal,119.6,0,4.0
T504336,Consulta de saldo,v2,Arequipa,3,Normal,166.7,0,4.0
T504337,Consulta de saldo,v2,Arequipa,15,Normal,104.8,0,5.0
T504338,Pago QR,v1,Lima,12,Normal,257.6,0,5.0
T504339,Recarga celular,v2,Lima,16,Normal,142.5,0,3.0
T504340,Consulta de saldo,v1,Arequipa,19,Pico,102.0,0,5.0
T504341,Transferencia,v1,Lima,2,Normal,167.0,0,5.0
T504342,Consulta de saldo,v1,Arequipa,17,Normal,161.2,0,3.0
T504343,Recarga celular,v1,Lima,18,Pico,143.4,0,4.0
T504344,Transferencia,v2,Lima,21,Pico,195.3,0,4.0
T504345,Pago QR,v1,Lima,22,Normal,208.2,0,4.0
T504346,Consulta de saldo,v1,Lima,13,Normal,157.9,0,4.0
T504347,Transferencia,v2,Arequipa,7,Normal,250.3,0,4.0
T504348,Transferencia,v2,Trujillo,9,Pico,387.4,0,5.0
T504349,Consulta de saldo,v1,Arequipa,8,Pico,249.3,0,4.0
T504350,Pago de servicios,v2,Lima,15,Normal,256.5,0,4.0
T504351,Consulta de saldo,v2,Arequipa,19,Pico,167.9,0,5.0
T504352,Transferencia,v1,Arequipa,1,Normal,182.7,0,5.0
T504353,Consulta de saldo,v2,Lima,3,Normal,141.4,0,4.0
T504354,Pago QR,v2,Lima,9,Pico,216.7,0,4.0
T504355,Transferencia,v1,Lima,10,Pico,355.6,0,4.0
T504356,Transferencia,v2,Trujillo,2,Normal,623.5,0,3.0
T504357,Consulta de saldo,v2,Lima,19,Pico,226.8,0,3.0
T504358,Pago QR,v1,Trujillo,10,Pico,179.8,0,4.0
T504359,Consulta de saldo,v1,Lima,16,Normal,130.8,0,4.0
T504360,Consulta de saldo,v1,Lima,23,Normal,79.5,0,5.0
T504361,Pago de servicios,v2,Trujillo,18,Pico,382.0,0,4.0
T504362,Consulta de saldo,v1,Lima,21,Pico,144.9,0,4.0
T504363,Transferencia,v1,Lima,23,Normal,300.5,0,5.0
T504364,Recarga celular,v2,Lima,17,Normal,136.5,0,4.0
T504365,Transferencia,v2,Lima,17,Normal,299.9,0,4.0
T504366,Transferencia,v2,Trujillo,5,Normal,180.9,0,3.0
T504367,Pago QR,v1,Lima,22,Normal,402.9,0,4.0
T504368,Transferencia,v2,Trujillo,4,Normal,229.0,0,3.0
T504369,Recarga celular,v1,Lima,10,Pico,83.2,0,3.0
T504370,Pago de servicios,v1,Trujillo,8,Pico,485.3,0,4.0
T504371,Transferencia,v2,Arequipa,12,Normal,208.3,0,4.0
T504372,Pago de servicios,v2,Trujillo,21,Pico,272.6,0,3.0
T504373,Pago de servicios,v2,Lima,14,Normal,174.1,0,5.0
T504374,Recarga celular,v1,Lima,13,Normal,154.5,0,5.0
T504375,Transferencia,v1,Arequipa,23,Normal,146.9,0,4.0
T504376,Transferencia,v1,Trujillo,11,Normal,226.9,0,4.0
T504377,Pago QR,v1,Lima,17,Normal,93.0,0,4.0
T504378,Consulta de saldo,v2,Trujillo,4,Normal,211.2,0,5.0
T504379,Consulta de saldo,v2,Lima,12,Normal,136.1,0,5.0
T504380,Pago QR,v1,Arequipa,21,Pico,140.5,0,4.0
T504381,Transferencia,v1,Trujillo,18,Pico,257.9,0,5.0
T504382,Recarga celular,v1,Trujillo,0,Normal,179.1,0,4.0
T504383,Pago QR,v1,Lima,10,Pico,99.2,0,4.0
T504384,Pago QR,v1,Arequipa,20,Pico,182.9,0,4.0
T504385,Recarga celular,v2,Lima,10,Pico,204.2,0,5.0
T504386,Pago QR,v1,Trujillo,20,Pico,150.8,0,5.0
T504387,Consulta de saldo,v2,Lima,4,Normal,163.4,0,5.0
T504388,Pago QR,v2,Lima,9,Pico,527.2,0,3.0
T504389,Transferencia,v2,Arequipa,22,Normal,224.3,0,5.0
T504390,Transferencia,v1,Trujillo,8,Pico,148.7,0,3.0
T504391,Transferencia,v2,Lima,14,Normal,292.4,0,5.0
T504392,Consulta de saldo,v1,Lima,23,Normal,89.2,0,3.0
T504393,Recarga celular,v1,Lima,9,Pico,456.1,0,4.0
T504394,Pago de servicios,v2,Lima,1,Normal,412.7,0,3.0
T504395,Pago QR,v2,Arequipa,14,Normal,255.1,0,4.0
T504396,Pago de servicios,v2,Arequipa,1,Normal,612.5,0,4.0
T504397,Transferencia,v1,Trujillo,7,Normal,355.8,0,4.0
T504398,Pago QR,v2,Trujillo,6,Normal,206.0,0,5.0
T504399,Transferencia,v1,Trujillo,11,Normal,487.5,0,4.0
T504400,Transferencia,v1,Arequipa,14,Normal,325.3,0,5.0
T504401,Transferencia,v1,Arequipa,21,Pico,422.8,0,4.0
T504402,Transferencia,v2,Arequipa,6,Normal,324.7,0,4.0
T504403,Pago QR,v2,Lima,21,Pico,107.3,0,4.0
T504404,Pago QR,v2,Trujillo,14,Normal,252.3,0,5.0
T504405,Pago QR,v1,Lima,18,Pico,208.5,0,4.0
T504406,Pago QR,v1,Lima,22,Normal,414.5,0,3.0
T504407,Consulta de saldo,v2,Lima,22,Normal,107.3,0,3.0
T504408,Transferencia,v2,Trujillo,14,Normal,194.6,0,4.0
T504409,Pago QR,v1,Lima,1,Normal,327.6,0,3.0
T504410,Recarga celular,v2,Lima,10,Pico,281.0,0,3.0
T504411,Recarga celular,v1,Lima,1,Normal,214.5,0,4.0
T504412,Recarga celular,v1,Lima,8,Pico,269.4,0,4.0
T504413,Pago QR,v2,Lima,2,Normal,127.8,0,5.0
T504414,Transferencia,v2,Lima,14,Normal,282.1,0,5.0
T504415,Pago QR,v1,Lima,7,Normal,137.6,0,4.0
T504416,Pago QR,v2,Lima,10,Pico,182.0,0,5.0
T504417,Recarga celular,v2,Trujillo,5,Normal,95.6,0,5.0
T504418,Transferencia,v2,Arequipa,17,Normal,266.5,0,5.0
T504419,Transferencia,v1,Lima,4,Normal,205.7,0,4.0
T504420,Consulta de saldo,v1,Arequipa,0,Normal,36.1,0,4.0
T504421,Transferencia,v1,Lima,23,Normal,198.1,0,3.0
T504422,Pago QR,v2,Lima,10,Pico,391.9,0,4.0
T504423,Transferencia,v1,Arequipa,10,Pico,169.2,0,5.0
T504424,Consulta de saldo,v2,Lima,11,Normal,182.3,0,
T504425,Transferencia,v2,Lima,16,Normal,134.7,0,5.0
T504426,Consulta de saldo,v1,Trujillo,7,Normal,88.5,0,4.0
T504427,Pago QR,v1,Lima,19,Pico,351.0,0,4.0
T504428,Recarga celular,v1,Trujillo,16,Normal,286.0,0,4.0
T504429,Pago QR,v2,Lima,10,Pico,151.4,0,3.0
T504430,Pago de servicios,v1,Arequipa,20,Pico,439.3,0,5.0
T504431,Pago de servicios,v2,Trujillo,7,Normal,414.0,0,4.0
T504432,Consulta de saldo,v2,Trujillo,7,Normal,150.8,0,3.0
T504433,Consulta de saldo,v2,Trujillo,19,Pico,197.2,1,3.0
T504434,Transferencia,v1,Lima,5,Normal,169.1,0,5.0
T504435,Recarga celular,v1,Trujillo,6,Normal,225.1,0,4.0
T504436,Consulta de saldo,v2,Trujillo,7,Normal,,1,2.0
T504437,Recarga celular,v1,Arequipa,3,Normal,342.0,0,4.0
T504438,Pago QR,v2,Lima,18,Pico,223.6,0,4.0
T504439,Transferencia,v1,Arequipa,8,Pico,486.2,0,3.0
T504440,Pago QR,v1,Lima,14,Normal,168.5,0,4.0
T504441,Transferencia,v1,Arequipa,23,Normal,958.9,0,4.0
T504442,Consulta de saldo,v1,Arequipa,0,Normal,72.7,0,5.0
T504443,Pago QR,v1,Arequipa,16,Normal,195.1,0,4.0
T504444,Recarga celular,v2,Lima,4,Normal,254.7,0,5.0
T504445,Transferencia,v2,Arequipa,14,Normal,209.8,0,3.0
T504446,Pago QR,v2,Arequipa,6,Normal,149.4,0,5.0
T504447,Pago de servicios,v1,Lima,4,Normal,763.9,0,4.0
T504448,Pago QR,v2,Lima,4,Normal,445.0,0,4.0
T504449,Transferencia,v1,Trujillo,8,Pico,342.9,0,5.0
T504450,Pago QR,v2,Arequipa,20,Pico,348.3,0,3.0
T504451,Transferencia,v2,Trujillo,17,Normal,369.4,0,4.0
T504452,Transferencia,v2,Lima,7,Normal,168.8,0,4.0
T504453,Consulta de saldo,v2,Lima,5,Normal,63.1,0,5.0
T504454,Transferencia,v1,Arequipa,19,Pico,359.1,0,4.0
T504455,Transferencia,v2,Lima,4,Normal,286.7,0,5.0
T504456,Pago QR,v2,Trujillo,20,Pico,283.3,0,5.0
T504457,Transferencia,v1,Lima,14,Normal,208.6,0,4.0
T504458,Consulta de saldo,v2,Lima,19,Pico,140.1,0,4.0
T504459,Recarga celular,v2,Arequipa,15,Normal,223.9,0,4.0
T504460,Pago de servicios,v1,Lima,2,Normal,285.2,0,5.0
T504461,Pago de servicios,v1,Lima,10,Pico,349.7,0,3.0
T504462,Transferencia,v2,Lima,19,Pico,390.6,0,3.0
T504463,Pago QR,v2,Lima,13,Normal,151.8,0,5.0
T504464,Consulta de saldo,v1,Lima,7,Normal,169.8,0,3.0
T504465,Pago QR,v1,Trujillo,22,Normal,159.8,0,4.0
T504466,Consulta de saldo,v1,Arequipa,7,Normal,171.3,0,5.0
T504467,Consulta de saldo,v1,Lima,13,Normal,147.2,0,5.0
T504468,Pago de servicios,v2,Arequipa,10,Pico,316.5,0,5.0
T504469,Consulta de saldo,v1,Lima,6,Normal,60.4,0,3.0
T504470,Transferencia,v2,Arequipa,7,Normal,502.0,0,3.0
T504471,Pago QR,v1,Lima,13,Normal,390.7,0,3.0
T504472,Consulta de saldo,v1,Lima,12,Normal,67.4,0,5.0
T504473,Recarga celular,v2,Trujillo,0,Normal,209.3,0,5.0
T504474,Transferencia,v2,Trujillo,9,Pico,206.0,0,
T504475,Transferencia,v1,Lima,18,Pico,689.6,0,4.0
T504476,Transferencia,v2,Lima,3,Normal,217.4,0,4.0
T504477,Transferencia,v1,Lima,17,Normal,323.4,0,5.0
T504478,Pago QR,v2,Trujillo,3,Normal,112.2,0,5.0
T504479,Consulta de saldo,v2,Lima,10,Pico,137.8,0,4.0
T504480,Consulta de saldo,v1,Lima,14,Normal,95.4,0,4.0
T504481,Transferencia,v2,Arequipa,22,Normal,266.1,0,4.0
T504482,Transferencia,v1,Lima,22,Normal,408.5,0,5.0
T504483,Transferencia,v2,Arequipa,7,Normal,473.3,0,3.0
T504484,Transferencia,v2,Lima,11,Normal,180.4,0,4.0
T504485,Pago QR,v2,Trujillo,1,Normal,297.4,0,4.0
T504486,Transferencia,v1,Trujillo,6,Normal,119.8,0,4.0
T504487,Recarga celular,v2,Lima,13,Normal,111.7,0,4.0
T504488,Pago de servicios,v2,Lima,3,Normal,258.3,0,5.0
T504489,Consulta de saldo,v1,Lima,0,Normal,177.3,0,4.0
T504490,Consulta de saldo,v1,Lima,20,Pico,146.8,0,5.0
T504491,Transferencia,v2,Lima,13,Normal,318.6,0,4.0
T504492,Consulta de saldo,v1,Arequipa,23,Normal,61.7,0,4.0
T504493,Pago de servicios,v1,Lima,17,Normal,116.5,0,3.0
T504494,Pago QR,v2,Lima,3,Normal,207.6,0,5.0
T504495,Recarga celular,v2,Lima,2,Normal,123.8,0,4.0
T504496,Consulta de saldo,v2,Lima,22,Normal,133.3,0,5.0
T504497,Transferencia,v2,Lima,3,Normal,123.5,0,5.0
T504498,Consulta de saldo,v1,Lima,5,Normal,156.3,0,3.0
T504499,Transferencia,v2,Trujillo,14,Normal,352.7,0,4.0
T504500,Transferencia,v2,Lima,8,Pico,638.4,0,4.0
T504501,Consulta de saldo,v2,Lima,7,Normal,149.1,0,3.0
T504502,Transferencia,v2,Lima,17,Normal,240.5,0,3.0
T504503,Pago QR,v1,Arequipa,4,Normal,159.5,0,5.0
T504504,Pago QR,v1,Trujillo,4,Normal,284.5,0,3.0
T504505,Recarga celular,v2,Lima,12,Normal,141.2,0,4.0
T504506,Transferencia,v2,Arequipa,8,Pico,451.9,0,3.0
T504507,Recarga celular,v1,Lima,16,Normal,212.3,0,4.0
T504508,Recarga celular,v2,Lima,9,Pico,155.4,0,4.0
T504509,Pago de servicios,v1,Trujillo,16,Normal,469.9,0,3.0
T504510,Consulta de saldo,v1,Lima,10,Pico,62.6,0,4.0
T504511,Consulta de saldo,v1,Lima,6,Normal,159.9,0,5.0
T504512,Consulta de saldo,v1,Lima,20,Pico,185.3,0,5.0
T504513,Pago QR,v2,Lima,16,Normal,172.7,0,5.0
T504514,Transferencia,v2,Trujillo,16,Normal,367.8,0,4.0
T504515,Transferencia,v1,Lima,10,Pico,580.2,0,5.0
T504516,Transferencia,v1,Trujillo,12,Normal,625.4,0,2.0
T504517,Consulta de saldo,v2,Lima,11,Normal,181.6,0,4.0
T504518,Consulta de saldo,v2,Trujillo,20,Pico,154.7,0,5.0
T504519,Recarga celular,v2,Lima,7,Normal,397.2,0,3.0
T504520,Pago de servicios,v1,Lima,16,Normal,224.8,0,4.0
T504521,Transferencia,v2,Arequipa,21,Pico,312.9,0,4.0
T504522,Transferencia,v1,Lima,11,Normal,247.7,0,4.0
T504523,Pago de servicios,v1,Arequipa,15,Normal,347.9,0,3.0
T504524,Transferencia,v1,Lima,10,Pico,450.3,0,4.0
T504525,Consulta de saldo,v2,Arequipa,3,Normal,115.9,0,4.0
T504526,Pago QR,v1,Arequipa,3,Normal,214.3,0,4.0
T504527,Pago de servicios,v1,Arequipa,4,Normal,432.7,0,2.0
T504528,Pago de servicios,v2,Lima,1,Normal,189.2,0,4.0
T504529,Recarga celular,v2,Arequipa,12,Normal,189.7,0,4.0
T504530,Pago QR,v2,Trujillo,19,Pico,502.3,0,3.0
T504531,Transferencia,v2,Lima,5,Normal,77.3,0,5.0
T504532,Transferencia,v2,Lima,10,Pico,159.3,0,3.0
T504533,Consulta de saldo,v2,Lima,2,Normal,99.8,0,5.0
T504534,Pago QR,v2,Trujillo,6,Normal,216.2,1,2.0
T504535,Consulta de saldo,v1,Arequipa,8,Pico,119.9,0,4.0
T504536,Pago QR,v1,Trujillo,17,Normal,163.9,0,3.0
T504537,Transferencia,v2,Lima,1,Normal,378.1,0,5.0
T504538,Consulta de saldo,v2,Arequipa,2,Normal,261.1,0,5.0
T504539,Pago QR,v2,Lima,11,Normal,114.5,0,4.0
T504540,Consulta de saldo,v2,Lima,16,Normal,133.5,0,5.0
T504541,Transferencia,v1,Trujillo,2,Normal,283.8,0,4.0
T504542,Transferencia,v2,Trujillo,2,Normal,272.3,0,4.0
T504543,Recarga celular,v2,Lima,14,Normal,144.7,0,5.0
T504544,Transferencia,v1,Lima,21,Pico,427.8,0,4.0
T504545,Consulta de saldo,v2,Lima,2,Normal,68.3,0,4.0
T504546,Pago QR,v2,Lima,5,Normal,105.2,0,4.0
T504547,Consulta de saldo,v2,Lima,6,Normal,81.2,0,4.0
T504548,Recarga celular,v2,Lima,15,Normal,126.3,0,5.0
T504549,Consulta de saldo,v1,Trujillo,4,Normal,116.3,0,5.0
T504550,Transferencia,v1,Trujillo,1,Normal,232.3,0,3.0
T504551,Transferencia,v2,Lima,17,Normal,298.3,0,5.0
T504552,Pago QR,v2,Lima,3,Normal,190.7,0,4.0
T504553,Transferencia,v2,Arequipa,15,Normal,310.2,0,3.0
T504554,Transferencia,v1,Trujillo,20,Pico,1003.5,0,3.0
T504555,Transferencia,v1,Lima,17,Normal,363.7,0,4.0
T504556,Consulta de saldo,v2,Lima,20,Pico,73.2,0,5.0
T504557,Consulta de saldo,v2,Lima,10,Pico,97.4,0,4.0
T504558,Consulta de saldo,v2,Lima,1,Normal,68.5,0,3.0
T504559,Transferencia,v1,Arequipa,17,Normal,338.5,0,4.0
T504560,Consulta de saldo,v1,Arequipa,10,Pico,123.4,0,5.0
T504561,Pago QR,v2,Lima,1,Normal,156.2,0,4.0
T504562,Pago de servicios,v1,Arequipa,3,Normal,594.5,0,3.0
T504563,Consulta de saldo,v2,Trujillo,0,Normal,61.3,0,5.0
T504564,Consulta de saldo,v1,Lima,20,Pico,110.1,0,4.0
T504565,Transferencia,v2,Trujillo,13,Normal,169.2,0,4.0
T504566,Consulta de saldo,v1,Lima,14,Normal,110.1,0,5.0
T504567,Pago de servicios,v2,Lima,4,Normal,384.3,0,4.0
T504568,Transferencia,v1,Lima,0,Normal,263.6,0,4.0
T504569,Transferencia,v1,Lima,15,Normal,353.6,0,4.0
T504570,Pago QR,v2,Trujillo,2,Normal,287.2,0,4.0
T504571,Pago de servicios,v1,Lima,9,Pico,459.8,1,2.0
T504572,Transferencia,v1,Lima,15,Normal,204.8,0,4.0
T504573,Transferencia,v2,Lima,13,Normal,261.5,0,5.0
T504574,Recarga celular,v2,Trujillo,17,Normal,125.3,0,5.0
T504575,Consulta de saldo,v1,Lima,21,Pico,109.4,0,4.0
T504576,Transferencia,v1,Lima,1,Normal,162.6,0,5.0
T504577,Consulta de saldo,v1,Lima,5,Normal,54.9,0,5.0
T504578,Pago QR,v1,Arequipa,7,Normal,261.6,0,5.0
T504579,Transferencia,v1,Lima,10,Pico,382.5,0,5.0
T504580,Consulta de saldo,v2,Arequipa,16,Normal,62.3,0,4.0
T504581,Pago QR,v1,Lima,0,Normal,269.2,0,3.0
T504582,Recarga celular,v2,Trujillo,23,Normal,719.4,0,4.0
T504583,Recarga celular,v2,Lima,7,Normal,145.0,0,4.0
T504584,Recarga celular,v2,Trujillo,4,Normal,117.0,0,4.0
T504585,Transferencia,v2,Lima,12,Normal,303.9,0,4.0
T504586,Pago QR,v1,Lima,20,Pico,256.5,0,4.0
T504587,Pago QR,v1,Trujillo,22,Normal,166.1,0,4.0
T504588,Recarga celular,v2,Lima,6,Normal,254.9,0,5.0
T504589,Transferencia,v2,Lima,14,Normal,415.5,0,5.0
T504590,Recarga celular,v1,Arequipa,10,Pico,350.0,0,5.0
T504591,Pago QR,v1,Arequipa,11,Normal,449.8,0,4.0
T504592,Recarga celular,v1,Lima,12,Normal,143.4,0,4.0
T504593,Consulta de saldo,v2,Trujillo,1,Normal,165.7,0,4.0
T504594,Pago de servicios,v2,Lima,3,Normal,224.5,0,4.0
T504595,Recarga celular,v2,Arequipa,16,Normal,173.2,0,5.0
T504596,Pago de servicios,v1,Trujillo,6,Normal,623.1,0,4.0
T504597,Pago QR,v2,Arequipa,21,Pico,314.6,0,4.0
T504598,Pago de servicios,v2,Arequipa,5,Normal,680.9,0,4.0
T504599,Transferencia,v2,Arequipa,23,Normal,378.9,0,3.0
